date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:21	38887/38887	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202024%2008:47:32%20GMT	https://tattooisttemplate-showcase.webflow.io/template-pages/changelog	D:/client-sites/tattoo2/tattooisttemplate-showcase.webflow.io/template-pages/changelog.html	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:23	9455/9455	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c32b3b639a043d9fda5db17a442ef353%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e0daf457731_logo-header-tattooist-webflow-template.svg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e0daf457731_logo-header-tattooist-webflow-template.svg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:24	434/434	---M--	200	added ('OK')	image/svg+xml	etag:%2232bcfc9ed422bb7c5485d6231f1eed3d%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e64ae457768_icon-cart-home-header-tattooist-webflow-template.svg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e64ae457768_icon-cart-home-header-tattooist-webflow-template.svg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:25	95262/95262	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202024%2008:47:36%20GMT	https://tattooisttemplate-showcase.webflow.io/checkout	D:/client-sites/tattoo2/tattooisttemplate-showcase.webflow.io/checkout.html	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:26	16417/16417	---M--	200	added ('OK')	image/png	etag:%22cbf050a06da7e065f85a51e78402ce77%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e8fcf457734_logo-home-hero-tattooist-webflow-template.png	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e8fcf457734_logo-home-hero-tattooist-webflow-template.png	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:27	4986/4986	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d3515f54bddc71825476581f71b5e405%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e1131457739_icon-professional-tattoo-artists-tattooist-webflow-template.svg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e1131457739_icon-professional-tattoo-artists-tattooist-webflow-template.svg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:28	1783/1783	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2234f9f0ebb323f8bb9e48a8ef30e48b98%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e293045773a_icon-premium-designs-tattooist-webflow-template.svg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e293045773a_icon-premium-designs-tattooist-webflow-template.svg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:29	155231/155231	---M--	200	added ('OK')	image/jpeg	etag:%22554aca420f7340a4e40a29b94560478c%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e20ef45773c_image-why-choosing-us-up-tattooist-webflow-template.jpg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e20ef45773c_image-why-choosing-us-up-tattooist-webflow-template.jpg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:30	138076/138076	---M--	200	added ('OK')	image/jpeg	etag:%22ef752881d93be34f5dcbefe5c11428d9%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318ea18a45773b_image-why-choosing-us-down-tattooist-webflow-template.jpg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318ea18a45773b_image-why-choosing-us-down-tattooist-webflow-template.jpg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:31	37349/37349	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e530c6808e63dd78899d13ec76f5f84%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318ead7645773d_floating-item-tattoo-machine-tattooist-webflow-template.svg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318ead7645773d_floating-item-tattoo-machine-tattooist-webflow-template.svg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:31	511/511	---M--	200	added ('OK')	image/svg+xml	etag:%2252674245f95aacdb5a8afab1cab8e19b%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e301e45773e_icon-diamond-about-our-services-tattooist-webflow-template.svg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e301e45773e_icon-diamond-about-our-services-tattooist-webflow-template.svg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:32	3917/3917	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22448024c4c08362be77851f7408873ab0%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e425b457872_icon-1-services-team-tattooist-template.svg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e425b457872_icon-1-services-team-tattooist-template.svg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:33	4250/4250	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229f6e745c10601b92c037dc48c22122fc%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e8737457874_icon-2-services-team-tattooist-template.svg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e8737457874_icon-2-services-team-tattooist-template.svg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:34	3337/3337	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224718b594da254d74675111950ff6a22e%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e5c61457871_icon-3-services-team-tattooist-template.svg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e5c61457871_icon-3-services-team-tattooist-template.svg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:35	212980/212980	---M--	200	added ('OK')	image/jpeg	etag:%22ecb8ff9ebc45c0f641c1782925ae5a5a%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e9d8d457767_man-drawing-sketch-tablet-tattooist-webflow-template.jpg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e9d8d457767_man-drawing-sketch-tablet-tattooist-webflow-template.jpg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:36	379/379	---M--	200	added ('OK')	image/svg+xml	etag:%229c2732bddc6298e59add2a85fb6aff89%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e1bc645773f_icon-play-video-tattooist-webflow-template.svg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e1bc645773f_icon-play-video-tattooist-webflow-template.svg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:37	303706/303706	---M--	200	added ('OK')	image/png	etag:%222b3b09b8fd16e55a59d141acac50c86d%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e7d51457740_image-take-a-look-at-our-tattoo-portfolio-tattooist-webflow-template.png	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e7d51457740_image-take-a-look-at-our-tattoo-portfolio-tattooist-webflow-template.png	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:38	42813/42813	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a1e5e81c7e0c57ae956df4f8602e0b18%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e83a1457741_floating-item-razor-tattooist-webflow-template.svg	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e83a1457741_floating-item-razor-tattooist-webflow-template.svg	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:38	69245/69245	---M--	200	added ('OK')	image/png	etag:%22a0c88e018317a594f889bedb0a8b62b4%22	https://assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e507f45785c_floating-item-home-dragon-tattoo-tattooist-webflow-template.png	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ece894576af/63e146b13f318e507f45785c_floating-item-home-dragon-tattoo-tattooist-webflow-template.png	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:39	65596/65596	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202024%2008:47:50%20GMT	https://tattooisttemplate-showcase.webflow.io/product/tattoo-ink-100ml	D:/client-sites/tattoo2/tattooisttemplate-showcase.webflow.io/product/tattoo-ink-100ml.html	(from https://tattooisttemplate-showcase.webflow.io/home)
14:32:40	270738/270738	---M--	200	added ('OK')	image/png	etag:%226dcc3bde0a14cd881a3a3bbf94daa102%22	https://assets-global.website-files.com/63e146b13f318ec9e24576b7/63e146b13f318e81ab4578cf_image-8-shop-tattooist-template.png	D:/client-sites/tattoo2/assets-global.website-files.com/63e146b13f318ec9e24576b7/63e146b13f318e81ab4578cf_image-8-shop-tattooist-template.png	(from https://tattooisttemplate-showcase.webflow.io/home)
